"","Core","Ecosystem","Lat","Long"
"20599","Sm_583","Tidal Marsh",-32.42948,133.88754
"20605","Sm_584","Tidal Marsh",-32.43569,133.88633
"20611","Sm_585","Tidal Marsh",-32.43582,133.88651
"20617","Sm_586","Tidal Marsh",-32.43567,133.88657
"20623","Sm_587","Tidal Marsh",-32.44133,133.88515
"20629","Sm_588","Tidal Marsh",-32.44151,133.88539
"20635","Sm_589","Tidal Marsh",-32.44156,133.88493
"20640","Sm_590","Tidal Marsh",-32.44007,133.88524
"20646","Sm_591","Tidal Marsh",-32.4403,133.88534
"20652","Sm_592","Tidal Marsh",-32.154732,133.401234
"20657","Sm_593","Tidal Marsh",-32.154662,133.401301
"20662","Sm_594","Tidal Marsh",-32.151575,133.408533
"20667","Sm_595","Tidal Marsh",-33.770451,136.873701
"20673","Sm_596","Tidal Marsh",-33.77036,136.873871
"20678","Sm_597","Tidal Marsh",-33.770449,136.874073
"20684","Sm_598","Tidal Marsh",-33.77112,136.869021
"20689","Sm_599","Tidal Marsh",-33.771225,136.868794
"20694","Sm_600","Tidal Marsh",-33.123513,137.471622
"20699","Sm_601","Tidal Marsh",-33.123646,137.471788
"20705","Sm_602","Tidal Marsh",-33.116123,137.468847
"20711","Sm_603","Tidal Marsh",-33.116263,137.468683
"20717","Sm_604","Tidal Marsh",-32.12669,133.51141
"20723","Sm_605","Tidal Marsh",-32.12668,133.51154
"20729","Sm_606","Tidal Marsh",-32.12689,133.51139
"20735","Sm_607","Tidal Marsh",-32.12477,133.51133
"20741","Sm_608","Tidal Marsh",-32.12474,133.51092
"20750","Sm_610","Tidal Marsh",-34.418424,136.086957
"20756","Sm_611","Tidal Marsh",-34.418295,136.086851
"20761","Sm_612","Tidal Marsh",36.984,-7.889
"20817","Sm_613","Tidal Marsh",36.988,-7.876
"20859","Sm_614","Tidal Marsh",36.997,-7.88
"20913","Sm_615","Tidal Marsh",37.003,-7.884
"20957","Sm_616","Tidal Marsh",36.467,-6.251
"20983","Sm_617","Tidal Marsh",24.255852,54.237738
"20990","Sm_618","Tidal Marsh",24.25569,54.237801
"20996","Sm_619","Tidal Marsh",24.455685,54.433437
"21001","Sm_620","Tidal Marsh",24.4558,54.433286
"21006","Sm_621","Tidal Marsh",24.455905,54.433127
"21011","Sm_622","Tidal Marsh",58.44707193,-4.47837872
"21020","Sm_623","Tidal Marsh",58.44718915,-4.4781368
"21030","Sm_624","Tidal Marsh",58.44733494,-4.47778609
"21040","Sm_625","Tidal Marsh",58.44794998,-4.47833414
"21050","Sm_626","Tidal Marsh",50.690512,-2.0286577
"21058","Sm_627","Tidal Marsh",50.690396,-2.0283886
"21068","Sm_628","Tidal Marsh",50.690261,-2.0280488
"21077","Sm_629","Tidal Marsh",50.690117,-2.0277089
"21088","Sm_630","Tidal Marsh",50.689928,-2.02727
"21098","Sm_631","Tidal Marsh",50.689856,-2.0270576
"21108","Sm_632","Tidal Marsh",50.689793,-2.0268877
"21118","Sm_633","Tidal Marsh",50.690207,-2.0274117
"21127","Sm_634","Tidal Marsh",50.690468,-2.027695
"21137","Sm_635","Tidal Marsh",50.690746,-2.0280208
"21147","Sm_636","Tidal Marsh",50.691088,-2.0283607
"21158","Sm_637","Tidal Marsh",50.690953,-2.0280067
"21168","Sm_638","Tidal Marsh",50.690746,-2.027412
"21179","Sm_639","Tidal Marsh",50.690675,-2.0271996
"21190","Sm_640","Tidal Marsh",50.690576,-2.0269447
"21200","Sm_641","Tidal Marsh",50.690441,-2.0265907
"21210","Sm_642","Tidal Marsh",50.690369,-2.0264491
"21220","Sm_643","Tidal Marsh",50.302581,-3.8545274
"21231","Sm_644","Tidal Marsh",50.302548,-3.8543436
"21242","Sm_645","Tidal Marsh",50.302525,-3.854104
"21253","Sm_646","Tidal Marsh",50.30252,-3.8538791
"21264","Sm_647","Tidal Marsh",50.302532,-3.8536549
"21275","Sm_648","Tidal Marsh",50.302499,-3.8534851
"21286","Sm_649","Tidal Marsh",50.302466,-3.8533153
"21297","Sm_650","Tidal Marsh",50.302239,-3.8534469
"21308","Sm_651","Tidal Marsh",50.302704,-3.8535773
"21319","Sm_652","Tidal Marsh",50.302892,-3.8536689
"21330","Sm_653","Tidal Marsh",50.303277,-3.8537962
"21341","Sm_654","Tidal Marsh",50.303246,-3.8540337
"21352","Sm_655","Tidal Marsh",50.303133,-3.8537765
"21363","Sm_656","Tidal Marsh",50.30309,-3.8536625
"21374","Sm_657","Tidal Marsh",50.303002,-3.8535046
"21385","Sm_658","Tidal Marsh",50.302897,-3.853332
"21396","Sm_659","Tidal Marsh",50.302837,-3.8531752
"21407","Sm_660","Tidal Marsh",51.59886942,-2.69622453
"21417","Sm_661","Tidal Marsh",51.59874676,-2.69593872
"21426","Sm_662","Tidal Marsh",51.59866641,-2.69577923
"21435","Sm_663","Tidal Marsh",51.59849963,-2.69549823
"21445","Sm_664","Tidal Marsh",51.5983827,-2.69520416
"21456","Sm_665","Tidal Marsh",51.59826939,-2.695043
"21467","Sm_666","Tidal Marsh",51.59816788,-2.69483378
"21478","Sm_667","Tidal Marsh",51.59787294,-2.69726949
"21489","Sm_668","Tidal Marsh",51.59778753,-2.69689334
"21499","Sm_669","Tidal Marsh",51.59758218,-2.69666663
"21510","Sm_670","Tidal Marsh",51.59741697,-2.6962627
"21521","Sm_671","Tidal Marsh",51.59733767,-2.69610407
"21532","Sm_672","Tidal Marsh",51.59726275,-2.69598185
"21543","Sm_673","Tidal Marsh",51.59905391,-2.69589013
"21554","Sm_674","Tidal Marsh",51.59838629,-2.69598852
"21565","Sm_675","Tidal Marsh",51.59795982,-2.69603309
"21576","Sm_676","Tidal Marsh",51.59767937,-2.69610227
"21585","Sm_677","Tidal Marsh",51.59710966,-2.69613908
"21596","Sm_678","Tidal Marsh",58.98179247,-3.25199441
"21601","Sm_679","Tidal Marsh",58.9825273,-3.25021225
"21606","Sm_680","Tidal Marsh",58.97976241,-3.24661769
"21612","Sm_681","Tidal Marsh",58.97517385,-3.24818768
"21617","Sm_682","Tidal Marsh",58.9756462,-3.24974042
"21624","Sm_683","Tidal Marsh",54.96519021,-3.50884176
"21629","Sm_684","Tidal Marsh",54.96550529,-3.50952164
"21634","Sm_685","Tidal Marsh",54.96754671,-3.51411011
"21639","Sm_686","Tidal Marsh",54.96773473,-3.5145478
"21644","Sm_687","Tidal Marsh",54.96814284,-3.51539934
"21649","Sm_688","Tidal Marsh",54.96835751,-3.5158645
"21655","Sm_689","Tidal Marsh",54.96960706,-3.51829041
"21660","Sm_690","Tidal Marsh",54.9699446,-3.51892606
"21665","Sm_691","Tidal Marsh",54.97038346,-3.51951886
"21670","Sm_692","Tidal Marsh",54.97061874,-3.52004956
"21676","Sm_693","Tidal Marsh",54.96811406,-3.51445622
"21684","Sm_694","Tidal Marsh",54.96787666,-3.51285367
"21690","Sm_695","Tidal Marsh",54.96770384,-3.511736
"21696","Sm_696","Tidal Marsh",54.96715948,-3.50902883
"21701","Sm_697","Tidal Marsh",54.9664561,-3.50627541
"21706","Sm_698","Tidal Marsh",54.96607417,-3.50468593
"21711","Sm_699","Tidal Marsh",54.96657038,-3.50482852
"21716","Sm_700","Tidal Marsh",54.96705627,-3.50497599
"21721","Sm_701","Tidal Marsh",54.96772851,-3.50520514
"21726","Sm_702","Tidal Marsh",54.9684546,-3.50537088
"21731","Sm_703","Tidal Marsh",54.96895648,-3.5059085
"21736","Sm_704","Tidal Marsh",54.97016244,-3.50647834
"21742","Sm_705","Tidal Marsh",60.39925615,-1.25884831
"21747","Sm_706","Tidal Marsh",60.39921694,-1.25894818
"21752","Sm_707","Tidal Marsh",60.39917728,-1.25906528
"21757","Sm_708","Tidal Marsh",60.39908715,-1.25944726
"21763","Sm_709","Tidal Marsh",60.39904334,-1.25963404
"21772","Sm_710","Tidal Marsh",60.39897204,-1.25994132
"21781","Sm_711","Tidal Marsh",60.39888095,-1.26023327
"21791","Sm_712","Tidal Marsh",60.3988486,-1.26040449
"21801","Sm_713","Tidal Marsh",60.39874654,-1.25918964
"21807","Sm_714","Tidal Marsh",52.839717,0.1937675
"21818","Sm_715","Tidal Marsh",52.839812,0.19494532
"21829","Sm_716","Tidal Marsh",52.839991,0.19645404
"21840","Sm_717","Tidal Marsh",52.840297,0.19837012
"21851","Sm_718","Tidal Marsh",52.840486,0.19981998
"21862","Sm_719","Tidal Marsh",52.84059,0.20104279
"21873","Sm_720","Tidal Marsh",52.840627,0.20190594
"21884","Sm_721","Tidal Marsh",52.840812,0.19340691
"21895","Sm_722","Tidal Marsh",52.840513,0.19449066
"21906","Sm_723","Tidal Marsh",52.838992,0.19848233
"21917","Sm_724","Tidal Marsh",52.838778,0.19980788
"21928","Sm_725","Tidal Marsh",52.838149,0.20271595
"21939","Sm_726","Tidal Marsh",52.837602,0.20506389
"21950","Sm_727","Tidal Marsh",52.838058,0.20468613
"21961","Sm_728","Tidal Marsh",52.837575,0.20357779
"21972","Sm_729","Tidal Marsh",52.836897,0.2018805
"21983","Sm_730","Tidal Marsh",52.836431,0.20078796
"21994","Sm_731","Tidal Marsh",52.835852,0.19908092
"22005","Sm_732","Tidal Marsh",52.835373,0.1977502
"22016","Sm_733","Tidal Marsh",52.834929,0.19646582
"22027","Sm_734","Tidal Marsh",58.44751076,-4.47844363
"22035","Sm_735","Tidal Marsh",58.44718724,-4.47814548
"22043","Sm_736","Tidal Marsh",58.44705476,-4.47837318
"22051","Sm_737","Tidal Marsh",58.44702398,-4.47848413
"22061","Sm_738","Tidal Marsh",58.44733198,-4.47779023
"22069","Sm_739","Tidal Marsh",58.44705114,-4.47792346
"22077","Sm_740","Tidal Marsh",58.44693645,-4.47772615
"22084","Sm_741","Tidal Marsh",58.44684809,-4.47741258
"22092","Sm_742","Tidal Marsh",58.44673076,-4.47710772
"22102","Sm_743","Tidal Marsh",58.44726438,-4.47836548
"22112","Sm_744","Tidal Marsh",58.44737428,-4.47864747
"22118","Sm_745","Tidal Marsh",58.44745479,-4.47893856
"22126","Sm_746","Tidal Marsh",58.44753474,-4.47927882
"22134","Sm_747","Tidal Marsh",58.4477136,-4.47986281
"22141","Sm_748","Tidal Marsh",58.44788,-4.48043222
"22148","Sm_749","Tidal Marsh",58.44759104,-4.4788041
"22156","Sm_750","Tidal Marsh",58.44773402,-4.47864931
"22164","Sm_751","Tidal Marsh",58.44785986,-4.47845211
"22173","Sm_752","Tidal Marsh",58.4479603,-4.47835233
"22182","Sm_753","Tidal Marsh",58.44731354,-4.47912788
"22189","Sm_754","Tidal Marsh",58.44717446,-4.4792695
"22196","Sm_755","Tidal Marsh",58.44705834,-4.47932752
"22203","Sm_756","Tidal Marsh",58.44870902,-4.4798487
"22209","Sm_757","Tidal Marsh",58.44892164,-4.48076929
"22216","Sm_758","Tidal Marsh",58.4467956,-4.48354161
"22224","Sm_759","Tidal Marsh",58.44585039,-4.4839288
"22234","Sm_760","Tidal Marsh",55.680747,-1.8432695
"22239","Sm_761","Tidal Marsh",55.680037,-1.8428907
"22245","Sm_762","Tidal Marsh",55.679452,-1.8425591
"22251","Sm_763","Tidal Marsh",55.678823,-1.8421958
"22257","Sm_764","Tidal Marsh",55.678526,-1.8420062
"22264","Sm_765","Tidal Marsh",55.678112,-1.8417217
"22270","Sm_766","Tidal Marsh",55.678392,-1.8425315
"22276","Sm_767","Tidal Marsh",55.679577,-1.8416044
"22282","Sm_768","Tidal Marsh",55.680097,-1.8411889
"22288","Sm_769","Tidal Marsh",55.680726,-1.8406775
"22293","Sm_770","Tidal Marsh",55.68015,-1.840155
"22299","Sm_771","Tidal Marsh",55.679817,-1.8398383
"22306","Sm_772","Tidal Marsh",55.679466,-1.8394899
"22313","Sm_773","Tidal Marsh",55.679097,-1.8391416
"22319","Sm_774","Tidal Marsh",51.63208608,-4.17024231
"22328","Sm_775","Tidal Marsh",51.63017142,-4.17018228
"22337","Sm_776","Tidal Marsh",51.6262687,-4.16986314
"22343","Sm_777","Tidal Marsh",51.62321216,-4.16968844
"22354","Sm_778","Tidal Marsh",51.62008142,-4.16949972
"22365","Sm_779","Tidal Marsh",51.61576408,-4.16927728
"22375","Sm_780","Tidal Marsh",51.61310751,-4.16992359
"22386","Sm_781","Tidal Marsh",51.63063588,-4.18012104
"22395","Sm_782","Tidal Marsh",51.62877074,-4.18097476
"22405","Sm_783","Tidal Marsh",51.62667515,-4.18007695
"22415","Sm_784","Tidal Marsh",51.624823,-4.1800378
"22426","Sm_785","Tidal Marsh",51.62328066,-4.18004329
"22435","Sm_786","Tidal Marsh",51.62265308,-4.17985365
"22446","Sm_787","Tidal Marsh",51.62022844,-4.17991741
"22454","Sm_788","Tidal Marsh",51.63218244,-4.1671773
"22465","Sm_789","Tidal Marsh",51.6283101,-4.17211362
"22475","Sm_790","Tidal Marsh",51.62595208,-4.17511313
"22485","Sm_791","Tidal Marsh",51.62394996,-4.17749315
"22496","Sm_792","Tidal Marsh",51.62061387,-4.18192455
"22506","Sm_793","Tidal Marsh",56.567,-5.373
"22512","Sm_794","Tidal Marsh",56.567,-5.72
"22518","Sm_795","Tidal Marsh",56.566,-5.371
"22523","Sm_796","Tidal Marsh",56.566,-5.369
"22533","Sm_797","Tidal Marsh",56.565,-5.368
"22540","Sm_798","Tidal Marsh",56.565,-5.365
"22546","Sm_799","Tidal Marsh",56.567,-5.372
"22552","Sm_800","Tidal Marsh",56.567,-5.371
"22557","Sm_801","Tidal Marsh",56.567,-5.37
"22571","Sm_804","Tidal Marsh",56.568,-5.372
"22579","Sm_805","Tidal Marsh",56.565,-5.369
"22589","Sm_806","Tidal Marsh",56.568,-5.373
"22594","Sm_807","Tidal Marsh",56.568,-5.374
"22601","Sm_808","Tidal Marsh",56.568,-5.374
"22609","Sm_809","Tidal Marsh",53.17277033,-4.39187077
"22617","Sm_810","Tidal Marsh",53.17209989,-4.39156417
"22627","Sm_811","Tidal Marsh",53.1711693,-4.39123419
"22636","Sm_812","Tidal Marsh",53.16848754,-4.39020069
"22644","Sm_813","Tidal Marsh",53.17315571,-4.3951614
"22652","Sm_814","Tidal Marsh",53.17183379,-4.39514477
"22660","Sm_815","Tidal Marsh",53.16988696,-4.3953258
"22668","Sm_816","Tidal Marsh",53.1691648,-4.39534845
"22678","Sm_817","Tidal Marsh",53.16792421,-4.39537544
"22687","Sm_818","Tidal Marsh",53.16696807,-4.39544149
"22695","Sm_819","Tidal Marsh",53.16607655,-4.39553093
"22706","Sm_820","Tidal Marsh",53.17050886,-4.3975955
"22714","Sm_821","Tidal Marsh",53.17023513,-4.39663337
"22722","Sm_822","Tidal Marsh",53.16904702,-4.39240609
"22733","Sm_823","Tidal Marsh",53.16773928,-4.38752309
"22743","Sm_824","Tidal Marsh",53.16708771,-4.38523582
"22754","Sm_825","Tidal Marsh",50.715828,-1.3933966
"22759","Sm_826","Tidal Marsh",50.715863,-1.3933395
"22765","Sm_827","Tidal Marsh",50.715943,-1.3931968
"22772","Sm_828","Tidal Marsh",50.716015,-1.3930684
"22779","Sm_829","Tidal Marsh",50.716113,-1.3928972
"22786","Sm_830","Tidal Marsh",50.71622,-1.3927117
"22793","Sm_831","Tidal Marsh",50.7163,-1.3925832
"22800","Sm_832","Tidal Marsh",50.716256,-1.3944535
"22808","Sm_833","Tidal Marsh",50.716309,-1.394382
"22816","Sm_834","Tidal Marsh",50.716363,-1.3943671
"22823","Sm_835","Tidal Marsh",50.716417,-1.3943239
"22830","Sm_836","Tidal Marsh",50.716506,-1.3942378
"22837","Sm_837","Tidal Marsh",50.71656,-1.3941946
"22844","Sm_838","Tidal Marsh",50.716703,-1.3940511
"22851","Sm_839","Tidal Marsh",50.716317,-1.3942119
"22858","Sm_840","Tidal Marsh",50.716298,-1.3939855
"22865","Sm_841","Tidal Marsh",50.716279,-1.3938158
"22872","Sm_842","Tidal Marsh",50.716251,-1.3935753
"22879","Sm_843","Tidal Marsh",50.716223,-1.3933491
"22886","Sm_844","Tidal Marsh",50.716194,-1.392882
"22893","Sm_845","Tidal Marsh",51.71850221,0.86021376
"22903","Sm_846","Tidal Marsh",51.71831394,0.85954362
"22911","Sm_847","Tidal Marsh",51.71810827,0.85879399
"22919","Sm_848","Tidal Marsh",51.71776677,0.85788504
"22927","Sm_849","Tidal Marsh",51.71747341,0.85720965
"22936","Sm_850","Tidal Marsh",51.7172097,0.85620336
"22946","Sm_851","Tidal Marsh",51.717618,0.857084
"22953","Sm_852","Tidal Marsh",51.717241,0.857563
"22961","Sm_853","Tidal Marsh",51.718184,0.858738
"22970","Sm_854","Tidal Marsh",51.717995,0.858869
"22977","Sm_855","Tidal Marsh",51.50239966,-3.08335845
"22988","Sm_856","Tidal Marsh",51.50200484,-3.0830864
"22999","Sm_857","Tidal Marsh",51.50170199,-3.08285531
"23010","Sm_858","Tidal Marsh",51.50111933,-3.08239495
"23021","Sm_859","Tidal Marsh",51.50057402,-3.08191237
"23032","Sm_860","Tidal Marsh",51.50344484,-3.08011216
"23043","Sm_861","Tidal Marsh",51.50335079,-3.07998273
"23053","Sm_862","Tidal Marsh",51.50295079,-3.07940815
"23061","Sm_863","Tidal Marsh",51.50241763,-3.0787951
"23072","Sm_864","Tidal Marsh",51.50209698,-3.07815961
"23082","Sm_865","Tidal Marsh",51.50236798,-3.08385067
"23093","Sm_866","Tidal Marsh",51.50235183,-3.08206815
"23103","Sm_867","Tidal Marsh",51.50240477,-3.0807158
"23111","Sm_868","Tidal Marsh",51.50240605,-3.07952172
"23122","Sm_869","Tidal Marsh",51.50242521,-3.07769725
"23133","Sm_870","Tidal Marsh",52.8226602,-4.13535969
"23144","Sm_871","Tidal Marsh",52.82224801,-4.13519381
"23155","Sm_872","Tidal Marsh",52.82115308,-4.13537201
"23166","Sm_873","Tidal Marsh",52.81959374,-4.13536486
"23177","Sm_874","Tidal Marsh",52.81678436,-4.1346862
"23185","Sm_875","Tidal Marsh",52.81598493,-4.13455363
"23196","Sm_876","Tidal Marsh",52.81541743,-4.13450361
"23207","Sm_877","Tidal Marsh",52.82282318,-4.13432742
"23218","Sm_878","Tidal Marsh",52.82230855,-4.1340045
"23228","Sm_879","Tidal Marsh",52.82170493,-4.13360196
"23236","Sm_880","Tidal Marsh",52.81939863,-4.13207346
"23246","Sm_881","Tidal Marsh",52.81886219,-4.13163885
"23255","Sm_882","Tidal Marsh",52.81843566,-4.13134162
"23264","Sm_883","Tidal Marsh",52.82323441,-4.12803217
"23271","Sm_884","Tidal Marsh",52.82146049,-4.13090825
"23280","Sm_885","Tidal Marsh",52.82050147,-4.13282163
"23289","Sm_886","Tidal Marsh",52.81703779,-4.13681535
"23297","Sm_887","Tidal Marsh",52.81385278,-4.14027874
"23304","Sm_888","Tidal Marsh",52.81269661,-4.14105566
"23313","Sm_889","Tidal Marsh",56.05950139,-3.73652809
"23322","Sm_890","Tidal Marsh",56.05948028,-3.73607101
"23330","Sm_891","Tidal Marsh",56.05955971,-3.73567427
"23336","Sm_892","Tidal Marsh",56.05963566,-3.73527176
"23344","Sm_893","Tidal Marsh",56.0597012,-3.73483229
"23351","Sm_894","Tidal Marsh",56.05979385,-3.73443448
"23359","Sm_895","Tidal Marsh",56.05991835,-3.73376683
"23368","Sm_896","Tidal Marsh",56.06000601,-3.73318537
"23378","Sm_897","Tidal Marsh",56.06050567,-3.73574062
"23384","Sm_898","Tidal Marsh",56.06027758,-3.73554346
"23391","Sm_899","Tidal Marsh",56.06003894,-3.7354534
"23398","Sm_900","Tidal Marsh",56.05976751,-3.73535652
"23405","Sm_901","Tidal Marsh",56.05951742,-3.73521524
"23411","Sm_902","Tidal Marsh",56.0592236,-3.73508439
"23416","Sm_903","Tidal Marsh",56.05885753,-3.7349151
"23423","Sm_904","Tidal Marsh",56.05855212,-3.73490081
"23430","Sm_905","Tidal Marsh",56.05827583,-3.73489983
"23438","Sm_906","Tidal Marsh",56.05820937,-3.73657479
"23445","Sm_907","Tidal Marsh",56.05824319,-3.73611366
"23450","Sm_908","Tidal Marsh",56.05826608,-3.73560109
"23457","Sm_909","Tidal Marsh",56.05833412,-3.73524314
"23464","Sm_910","Tidal Marsh",56.05842156,-3.73481213
"23470","Sm_911","Tidal Marsh",56.05850606,-3.73428145
"23477","Sm_912","Tidal Marsh",56.05858585,-3.73382602
"23483","Sm_913","Tidal Marsh",56.05868389,-3.73341419
"23490","Sm_914","Tidal Marsh",56.05878385,-3.73290784
"23496","Sm_915","Tidal Marsh",56.05732717,-3.73291779
"23506","Sm_916","Tidal Marsh",56.05641861,-3.73270033
"23515","Sm_917","Tidal Marsh",56.05407915,-3.73132878
"23523","Sm_918","Tidal Marsh",52.957207,0.92088193
"23533","Sm_919","Tidal Marsh",52.957692,0.92088489
"23544","Sm_920","Tidal Marsh",52.959064,0.92103698
"23555","Sm_921","Tidal Marsh",52.959882,0.9214049
"23566","Sm_922","Tidal Marsh",52.961207,0.92165807
"23577","Sm_923","Tidal Marsh",52.963323,0.92266459
"23588","Sm_924","Tidal Marsh",52.96482,0.92248266
"23599","Sm_925","Tidal Marsh",52.965224,0.92286739
"23610","Sm_926","Tidal Marsh",52.957232,0.91802457
"23621","Sm_927","Tidal Marsh",52.957771,0.91911819
"23632","Sm_928","Tidal Marsh",52.959913,0.92234517
"23643","Sm_929","Tidal Marsh",52.961053,0.92425385
"23654","Sm_930","Tidal Marsh",52.962166,0.92653311
"23665","Sm_931","Tidal Marsh",52.963234,0.92843714
"23670","Sm_932","Tidal Marsh",52.963763,0.92853244
"23681","Sm_933","Tidal Marsh",52.961871,0.92830027
"23692","Sm_934","Tidal Marsh",52.960409,0.92815672
"23703","Sm_935","Tidal Marsh",52.959222,0.92776379
"23714","Sm_936","Tidal Marsh",52.958321,0.92822405
"23725","Sm_937","Tidal Marsh",52.957448,0.92823951
"23736","Sm_938","Tidal Marsh",54.00332254,-2.88850027
"23746","Sm_939","Tidal Marsh",54.00315666,-2.88938751
"23757","Sm_940","Tidal Marsh",54.00302639,-2.89150583
"23767","Sm_941","Tidal Marsh",54.00305506,-2.89300301
"23778","Sm_942","Tidal Marsh",54.00307552,-2.8943005
"23789","Sm_943","Tidal Marsh",54.00311722,-2.89582224
"23799","Sm_944","Tidal Marsh",53.99985981,-2.88578637
"23810","Sm_945","Tidal Marsh",53.99961385,-2.8867994
"23820","Sm_946","Tidal Marsh",53.99937561,-2.88841055
"23831","Sm_947","Tidal Marsh",53.99923354,-2.89027093
"23842","Sm_948","Tidal Marsh",53.9989268,-2.89269591
"23853","Sm_949","Tidal Marsh",53.9988973,-2.89380074
"23862","Sm_950","Tidal Marsh",54.00428905,-2.88904867
"23872","Sm_951","Tidal Marsh",54.00228914,-2.89010445
"23883","Sm_952","Tidal Marsh",54.00121791,-2.89057783
"23893","Sm_953","Tidal Marsh",53.99996781,-2.89115705
"23904","Sm_954","Tidal Marsh",53.99774333,-2.89243523
"23915","Sm_955","Tidal Marsh",56.4371669,-3.10232672
"23922","Sm_956","Tidal Marsh",56.43714056,-3.10232741
"23927","Sm_957","Tidal Marsh",56.43720303,-3.10241443
"23937","Sm_958","Tidal Marsh",56.43730402,-3.10250048
"23948","Sm_959","Tidal Marsh",56.43743858,-3.10265448
"23957","Sm_961","Tidal Marsh",56.43672002,-3.10452768
"23962","Sm_962","Tidal Marsh",56.43666077,-3.10483264
"23973","Sm_963","Tidal Marsh",56.43659764,-3.10517277
"23981","Sm_964","Tidal Marsh",56.43631337,-3.10603896
"23996","Sm_966","Tidal Marsh",56.43618518,-3.1059813
"24001","Sm_967","Tidal Marsh",56.43572907,-3.10809952
"24010","Sm_968","Tidal Marsh",56.4353147,-3.1092585
"24017","Sm_969","Tidal Marsh",56.43535128,-3.10931125
"24027","Sm_970","Tidal Marsh",56.43518728,-3.10910273
"24033","Sm_971","Tidal Marsh",56.4348558,-3.11003192
"24043","Sm_972","Tidal Marsh",56.00198,-2.60002
"24059","Sm_973","Tidal Marsh",56.00191,-2.60056
"24066","Sm_974","Tidal Marsh",56.00177,-2.60132
"24072","Sm_975","Tidal Marsh",56.00177,-2.60125
"24081","Sm_976","Tidal Marsh",56.00224,-2.60079
"24088","Sm_977","Tidal Marsh",56.00149,-2.60036
"24100","Sm_978","Tidal Marsh",58.94207092,-3.08321368
"24108","Sm_979","Tidal Marsh",58.94203208,-3.08368271
"24115","Sm_980","Tidal Marsh",58.94198285,-3.08448606
"24122","Sm_981","Tidal Marsh",58.9419294,-3.08520505
"24128","Sm_982","Tidal Marsh",58.94194752,-3.08592804
"24134","Sm_983","Tidal Marsh",58.94197364,-3.0864705
"24139","Sm_984","Tidal Marsh",58.94191409,-3.08691878
"24145","Sm_985","Tidal Marsh",58.94244145,-3.08718473
"24150","Sm_986","Tidal Marsh",58.94269592,-3.08717548
"24158","Sm_987","Tidal Marsh",58.94276905,-3.08898809
"24165","Sm_988","Tidal Marsh",58.94264344,-3.08943883
"24172","Sm_989","Tidal Marsh",54.87075473,-4.4234526
